   0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.25227886735411154        2.5312317430063652E-002  0.11346873357893263     
  0.50392454424520805        5.0873313000700540E-002  0.22568662285886870     
  0.75493921752328697        7.6681716889226148E-002  0.33665709062408056     
   1.0053250865117178       0.10273626907518932       0.44638355107881422     
   1.2550843620714947       0.12903571930023422       0.55486940926096606     
   1.5042192656828937       0.15557882702410916       0.66211806047651756     
   1.7527320285449786       0.18236436137699580       0.76813288975467486     
   2.0006248906933428       0.20939110110832973       0.87291727132362495     
   2.2479001001364125       0.23665783453228048       0.97647456810678201     
   2.4945599120105837       0.26416335947005593        1.0788081312393671     
   2.7406065877544195       0.29190648318919266        1.1799212996051334     
   2.9860423943020744       0.31988602233999019        1.2798173993930209     
   3.2308696032960764       0.34810080288924372        1.3784997436735027     
   3.4750904903195501       0.37654966005142554        1.4759716319943570     
   3.7187073341479238       0.40523143821746160        1.5722363499955825     
   3.9617224160201250       0.43414499088124614        1.6672971690431553     
   4.2041380189292337       0.46328918056403218        1.7611573458813086     
   4.4459564269325353       0.49266287873683234        1.8538201223030002     
   4.6871799244808718       0.52226496574096015        1.9452887248382249     
   4.9278107957671748       0.55209433070683722        2.0355663644598119     
   5.1678513240940331       0.58214987147118780        2.1246562363063424     
   5.4073037912601221       0.61243049449273879        2.2125615194218127     
   5.6461704769652989       0.64293511476653742        2.2992853765116616     
   5.8844536582341576       0.67366265573699635        2.3848309537147783     
   6.1221556088578026       0.70461204920977027        2.4692013803910964     
   6.3592785988536082       0.73578223526256603        2.5523997689243880     
   6.5958248939426909       0.76717216215498230        2.6344292145398578     
   6.8317967550448211       0.79878078623747195        2.7152927951361465     
   7.0671964377904990       0.83060707185951632        2.7949935711313492     
   7.3020261920498877       0.86264999127709741        2.8735345853226515     
   7.5362882614783056       0.89490852455954828        2.9509188627591989     
   7.7699848830779690       0.92738165949586160        3.0271494106278034     
   8.0031182867756616       0.96006839150052969        3.1022292181511095     
   8.2356906950160162       0.99296772351898788        3.1761612564978319     
   8.4677043223700768        1.0260786659327295        3.2489484787046914     
   8.6991613751588179        1.0594002364641564        3.3205938196096789     
   8.9300640510912839        1.0929314600812285        3.3911001957962754     
   9.1604145389170260        1.1266713689019690        3.4604705055482707     
   9.3902150180924995        1.1606190020988818        3.5287076288148258     
   9.6194676584610797        1.1947734058033364        3.5958144271854295     
   9.8481746199463860        1.2291336330099669        3.6617937438744073     
   10.076338052258576        1.2636987434811364        3.7266484037146461     
   10.303960094613267        1.2984678036515089        3.7903812131602086     
   10.531042875462786        1.3334398865327757        3.8529949602975142     
   10.757588512239419        1.3686140716185722        3.9144924148647724     
   10.983599111110321        1.4039894447896279        3.9748763282793615     
   11.209076766743802        1.4395650982191825        4.0341494336728561     
   11.434023562086670        1.4753401302787048        4.0923144459334040     
   11.658441568152311        1.5113136454439455        4.1493740617551760     
   11.882332843819219        1.5474847542013552        4.2053309596946047     
   12.105699435639689        1.5838525729548949        4.2601878002331457     
   12.328543377658358        1.6204162239332680        4.3139472258462934     
   12.550866691240325        1.6571748350975979        4.3666118610786055     
   12.772671384908577        1.6941275400495752        4.4181843126244731     
   12.993959454190430        1.7312734779400982        4.4686671694144104     
   13.214732881472717        1.7686117933784256        4.5180630027066169     
   13.434993635865483        1.8061416363418625        4.5663743661835907     
   13.654743673073908        1.8438621620859994        4.6136037960535710     
   13.873984935278207        1.8817725310555176        4.6597538111565964     
   14.092719351021280        1.9198719087955820        4.7048269130749683     
   14.310948835103854        1.9581594658638322        4.7488255862479214     
   14.528675288486895        1.9966343777429882        4.7917522980903051     
   14.745900598201054        2.0352958247540842        4.8336094991150853     
   14.962626637262938        2.0741429919703402        4.8743996230594888     
   15.178855264597976        2.1131750691316857        4.9141250870146038     
   15.394588324969680        2.1523912505599423        4.9527882915582788     
   15.609827648915093        2.1917907350746808        4.9903916208911401     
   15.824575052686219        2.2313727259097549        5.0269374429755782     
   16.038832338197260        2.2711364306305244        5.0624281096775432     
   16.252601292977449        2.3110810610517749        5.0968659569109978     
   16.465883690129317        2.3512058331563388        5.1302533047848895     
   16.678681288292204        2.3915099670144278        5.1625924577524964     
   16.890995831610841        2.4319926867036790        5.1938857047630131     
   17.102829049708852        2.4726532202299238        5.2241353194152431     
   17.314182657667001        2.5134907994486806        5.2533435601132794     
   17.525058356006017        2.5545046599873800        5.2815126702240418     
   17.735457830673880        2.5956940411683234        5.3086448782365583     
   17.945382753037386        2.6370581859323803        5.3347423979228790     
   18.154834779877856        2.6785963407634283        5.3598074285005017     
   18.363815553390868        2.7203077556135371        5.3838421547962199     
   18.572326701189848        2.7621916838288993        5.4068487474112743     
   18.780369836313437        2.8042473820765146        5.4288293628877176     
   18.987946557236445        2.8464741102716222        5.4497861438758965     
   19.195058447884328        2.8888711315058901        5.4697212193029578     
   19.401707077651050        2.9314377119763608        5.4886367045422828     
   19.607894001420188        2.9741731209151525        5.5065347015837780     
   19.813620759589227        3.0170766305199201        5.5234172992049242     
   20.018888878096885        3.0601475158850766        5.5392865731425109     
   20.223699868453402        3.1033850549337747        5.5541445862649796     
   20.428055227773665        3.1467885283506494        5.5679933887452968     
   20.631956438813106        3.1903572195153238        5.5808350182342830     
   20.835404970006238        3.2340904144366780        5.5926715000343368     
   21.038402275507782        3.2779874016878794        5.6035048472734736     
   21.240949795236272        3.3220474723421765        5.6133370610796236     
   21.443048954920048        3.3662699199094579        5.6221701307551193     
   21.644701166145595        3.4106540402735726        5.6300060339513136     
   21.845907826408087        3.4551991316304140        5.6368467368432720     
